# VERSION=1.0
# NAME=Expression values for normal Liver
# DESCRIPTION= data from the Human Protein Atlas - "RNA consensus tissue gene data". Data used was the nTPM counts. Only liver annotated genes were used. Data was normalized to range from 0 to 1. Threshold defined in the nTPM when = or > than 1000 was defined as 1 (Dark Blue). This reduce the sensitivity to vizualize the extremely high expressed, but increase the sensitivity to the middle expressed (more than ~90% of the data). 16116 genes included. 22/06/2022.
# CONTACT= ONTOX UL team. lc.ladeira@uliege.be
# REFERENCE= Karlsson, Max, Cheng Zhang, Loren Méar, Wen Zhong, Andreas Digre, Borbala Katona, Evelina Sjöstedt, et al. 2021. “A Single–Cell Type Transcriptomics Map of Human Tissues.” Science Advances 7 (31): 1–10. https://doi.org/10.1126/sciadv.abh2169.
name	value	
AKR1B10	0.0396628656420426
BCS1L	0.0395637084779375
FBXO44	0.0395637084779375
RAB8A	0.0395637084779375
EIF3CL	0.0395637084779375
AS3MT	0.0395637084779375
OGDH	0.0394645513138324
CALU	0.0394645513138324
CUL4A	0.0394645513138324
AGAP9	0.0394645513138324
UGT1A3	0.0394645513138324
GPBP1	0.0393653941497273
ARF3	0.0393653941497273
TPMT	0.0393653941497273
CCT8	0.0393653941497273
PARP10	0.0393653941497273
TSPYL2	0.0393653941497273
TAX1BP3	0.0393653941497273
TNS1	0.0392662369856222
CLINT1	0.0392662369856222
RAB32	0.0392662369856222
FBXL5	0.0392662369856222
MAN1B1	0.0392662369856222
GBP7	0.0392662369856222
OTUD5	0.0391670798215171
SORBS1	0.0391670798215171
MACROH2A1	0.0391670798215171
GSTT2B	0.0391670798215171
NMT1	0.0391670798215171
CLDN14	0.0391670798215171
MRPS16	0.0391670798215171
MYO1C	0.0391670798215171
HOMER2	0.039067922657412
YPEL5	0.039067922657412
ADRA1A	0.0389687654933069
LRP3	0.0389687654933069
GTF2A2	0.0389687654933069
BSCL2	0.0389687654933069
RHOG	0.0389687654933069
BLNK	0.0388696083292018
ZNF428	0.0388696083292018
TMEM63B	0.0388696083292018
LARP1B	0.0388696083292018
SNRNP25	0.0388696083292018
PTEN	0.0388696083292018
MYO9B	0.0387704511650966
DYNC2I2	0.0387704511650966
SCLY	0.0387704511650966
MPI	0.0387704511650966
SHARPIN	0.0387704511650966
MLPH	0.0386712940009915
ATP6V1B2	0.0386712940009915
ACOT1	0.0386712940009915
AMY2B	0.0386712940009915
EDEM2	0.0385721368368864
RBX1	0.0385721368368864
MOSPD3	0.0385721368368864
ENTPD6	0.0385721368368864
ASPH	0.0385721368368864
ESRP2	0.0384729796727813
LEPROTL1	0.0384729796727813
B4GALT2	0.0384729796727813
HILPDA	0.0384729796727813
TEX261	0.0384729796727813
XDH	0.0384729796727813
FXN	0.0384729796727813
CITED4	0.0384729796727813
PCYOX1	0.0383738225086762
COX7B	0.0383738225086762
CCDC58	0.0383738225086762
GTPBP6	0.0383738225086762
PNRC2	0.0383738225086762
AGAP6	0.0383738225086762
CPNE1	0.0383738225086762
OAS1	0.0382746653445711
VAT1	0.0382746653445711
SYNCRIP	0.0382746653445711
SHF	0.0382746653445711
MED11	0.0382746653445711
HLA-DPB1	0.0382746653445711
TIMP3	0.038175508180466
TAX1BP1	0.038175508180466
PCOLCE	0.038175508180466
MRPS27	0.038175508180466
SLC35D1	0.038175508180466
SLC25A23	0.038175508180466
ABHD6	0.038175508180466
ZNF513	0.038175508180466
NDEL1	0.038175508180466
CRK	0.038175508180466
TMEM150A	0.038175508180466
ZNF768	0.038175508180466
SYNPO	0.038175508180466
PRKAG1	0.038175508180466
SMLR1	0.038175508180466
CCDC92	0.0380763510163609
BAG3	0.0380763510163609
EIF5B	0.0380763510163609
CRTAP	0.0380763510163609
BCAM	0.0380763510163609
GET3	0.0380763510163609
NPIPB5	0.0380763510163609
ERCC1	0.0379771938522558
APBB1IP	0.0379771938522558
SLC35C2	0.0379771938522558
SLC1A1	0.0379771938522558
YY1AP1	0.0379771938522558
JAGN1	0.0379771938522558
ZNF330	0.0378780366881507
GLYR1	0.0378780366881507
MAIP1	0.0378780366881507
UBE2E1	0.0378780366881507
IRF7	0.0378780366881507
CREM	0.0377788795240456
WWC1	0.0377788795240456
OSER1	0.0377788795240456
AKIRIN1	0.0377788795240456
ATG101	0.0376797223599405
IAH1	0.0376797223599405
EIF4EBP2	0.0376797223599405
STIM1	0.0376797223599405
RWDD1	0.0375805651958354
HSPBP1	0.0375805651958354
OSTF1	0.0375805651958354
SEC16A	0.0375805651958354
GFM1	0.0375805651958354
UBE2F	0.0375805651958354
GALT	0.0375805651958354
NOL7	0.0375805651958354
PTPN18	0.0374814080317303
TSG101	0.0374814080317303
HBP1	0.0374814080317303
SUPT7L	0.0374814080317303
SPCS3	0.0374814080317303
PEX5	0.0374814080317303
AMN	0.0374814080317303
RIC8A	0.0374814080317303
SS18L1	0.0374814080317303
THAP7	0.0374814080317303
RNF103	0.0374814080317303
SLC44A1	0.0373822508676252
HACL1	0.0373822508676252
PRKAA1	0.0373822508676252
METTL5	0.0373822508676252
PTGES2	0.0373822508676252
SNRPD1	0.0373822508676252
ZDHHC9	0.0373822508676252
RPP21	0.0373822508676252
NOP58	0.03728309370352
MAPRE3	0.03728309370352
BIRC2	0.03728309370352
MRPL39	0.03728309370352
ALDH7A1	0.03728309370352
SMN1	0.03728309370352
FUCA1	0.03728309370352
TSPAN4	0.03728309370352
LSM14A	0.03728309370352
ANTKMT	0.0371839365394149
CALCA	0.0371839365394149
RAP2C	0.0371839365394149
MLLT1	0.0371839365394149
TRA2B	0.0371839365394149
CLDN12	0.0371839365394149
COMTD1	0.0371839365394149
LTBP4	0.0370847793753098
HDAC1	0.0370847793753098
OARD1	0.0370847793753098
TTYH3	0.0370847793753098
CSNK1E	0.0370847793753098
PSMB9	0.0370847793753098
SRI	0.0369856222112047
DLGAP4	0.0369856222112047
STARD7	0.0369856222112047
RAB11FIP3	0.0369856222112047
SGSM3	0.0369856222112047
DARS1	0.0369856222112047
RRP36	0.0369856222112047
ECM1	0.0369856222112047
MRPS18C	0.0369856222112047
TK2	0.0369856222112047
NMD3	0.0369856222112047
CRADD	0.0369856222112047
CRYAB	0.0368864650470996
STAT1	0.0368864650470996
UNC50	0.0368864650470996
SCRN2	0.0368864650470996
API5	0.0368864650470996
SMIM20	0.0368864650470996
PARP1	0.0367873078829945
FIBP	0.0367873078829945
GAS6	0.0367873078829945
DIABLO	0.0367873078829945
PSMB10	0.0367873078829945
CUL1	0.0366881507188894
GANAB	0.0366881507188894
COQ10A	0.0366881507188894
RMDN3	0.0366881507188894
TPRA1	0.0366881507188894
SRP68	0.0366881507188894
ZNF395	0.0366881507188894
ZC3H15	0.0365889935547843
CAPN3	0.0365889935547843
SMARCB1	0.0365889935547843
WWP1	0.0365889935547843
MEPCE	0.0365889935547843
CD47	0.0365889935547843
SLC6A13	0.0364898363906792
LRRFIP2	0.0364898363906792
ATP6V1D	0.0364898363906792
CCDC198	0.0364898363906792
MAX	0.0364898363906792
MYC	0.0364898363906792
GTF3C6	0.0364898363906792
SARNP	0.0364898363906792
HLA-DPA1	0.0364898363906792
INTS10	0.0363906792265741
KDSR	0.0363906792265741
GCH1	0.0363906792265741
ITM2C	0.0363906792265741
LARP1	0.0363906792265741
TSR2	0.0363906792265741
SELENOM	0.0363906792265741
SRXN1	0.0363906792265741
PLP2	0.036291522062469
DNAJC3	0.036291522062469
GATA4	0.036291522062469
UBAP2L	0.036291522062469
INPPL1	0.036291522062469
WSB2	0.036291522062469
PJA2	0.036291522062469
MAT2B	0.0361923648983639
NEDD4L	0.0361923648983639
ARFRP1	0.0361923648983639
SALL1	0.0361923648983639
PRKAB2	0.0361923648983639
MRPL35	0.0361923648983639
PRPS1	0.0361923648983639
FNTA	0.0361923648983639
MYD88	0.0361923648983639
DHX16	0.0361923648983639
PPP1CB	0.0361923648983639
NBPF15	0.0361923648983639
BCKDHB	0.0360932077342588
CAMK1	0.0360932077342588
IDNK	0.0360932077342588
ULK1	0.0360932077342588
SFXN4	0.0360932077342588
PLSCR1	0.0360932077342588
NME3	0.0359940505701537
MICU1	0.0359940505701537
DPH1	0.0359940505701537
PLEKHG3	0.0359940505701537
TVP23B	0.0359940505701537
UBE2N	0.0359940505701537
COBLL1	0.0358948934060486
DMAC2	0.0358948934060486
AP1S1	0.0358948934060486
FOXA2	0.0358948934060486
CHAD	0.0358948934060486
VPS51	0.0358948934060486
NUDT9	0.0358948934060486
ELOVL6	0.0358948934060486
SREBF2	0.0358948934060486
RAP1GAP	0.0357957362419434
ZDHHC8	0.0357957362419434
PRKAG2	0.0357957362419434
UBTF	0.0357957362419434
KLF9	0.0357957362419434
ALG2	0.0357957362419434
CYSTM1	0.0357957362419434
DBH	0.0357957362419434
SLC16A13	0.0357957362419434
LRRC41	0.0356965790778383
NPTN	0.0356965790778383
SMPDL3A	0.0356965790778383
FAM89B	0.0356965790778383
CCDC159	0.0356965790778383
WAC	0.0355974219137332
NAA10	0.0355974219137332
GORASP2	0.0355974219137332
CZIB	0.0355974219137332
TMEM126A	0.0355974219137332
SLC25A29	0.0355974219137332
CHDH	0.0354982647496281
SNX10	0.0354982647496281
SMIM24	0.0354982647496281
ASCC2	0.0354982647496281
STX4	0.0354982647496281
GSR	0.0354982647496281
SUPT6H	0.0354982647496281
MFSD12	0.0354982647496281
TMUB2	0.0354982647496281
ADAMTSL2	0.0354982647496281
GPC1	0.035399107585523
WDR59	0.035399107585523
HPS5	0.035399107585523
MBD1	0.035399107585523
WIPI2	0.035399107585523
GNE	0.035399107585523
COQ8A	0.035399107585523
TXNRD1	0.035399107585523
VAMP3	0.0352999504214179
VRK3	0.0352999504214179
SFPQ	0.0352999504214179
SPP1	0.0352999504214179
ARRB2	0.0352999504214179
PGAP3	0.0352999504214179
GSTM2	0.0352999504214179
C8orf82	0.0352999504214179
NGEF	0.0352007932573128
MRPL47	0.0352007932573128
S100A4	0.0352007932573128
FUCA2	0.0351016360932077
THPO	0.0351016360932077
SEC23A	0.0351016360932077
CLEC4M	0.0351016360932077
RAB5B	0.0351016360932077
TMEM127	0.0351016360932077
ARL6IP5	0.0351016360932077
TWF1	0.0351016360932077
PPFIBP2	0.0351016360932077
CHMP6	0.0351016360932077
C14orf119	0.0351016360932077
IGKV2-28	0.0351016360932077
SLC25A44	0.0350024789291026
NPIPB15	0.0350024789291026
IGKV3-11	0.0350024789291026
CDC37L1	0.0349033217649975
SHB	0.0349033217649975
DEF8	0.0349033217649975
SLC20A1	0.0349033217649975
TOMM70	0.0349033217649975
UBALD2	0.0349033217649975
CDKN1B	0.0348041646008924
PPP2CA	0.0348041646008924
RSRP1	0.0348041646008924
CRTC2	0.0348041646008924
IGHA2	0.0348041646008924
ATF6B	0.0348041646008924
CDK16	0.0347050074367873
VAPB	0.0347050074367873
KLF10	0.0347050074367873
EXOSC4	0.0347050074367873
LYNX1	0.0347050074367873
ST3GAL6	0.0346058502726822
FBXW4	0.0346058502726822
CRHBP	0.0346058502726822
SLC22A3	0.0346058502726822
TRA2A	0.0346058502726822
RAD21	0.0346058502726822
AP1B1	0.034506693108577
GLRX3	0.034506693108577
USP34	0.034506693108577
ETF1	0.034506693108577
LPGAT1	0.034506693108577
PCNA	0.034506693108577
AIMP1	0.034506693108577
CDK3	0.034506693108577
VNN3	0.0344075359444719
ZFYVE21	0.0344075359444719
RDH10	0.0344075359444719
BTBD2	0.0344075359444719
HNF1A	0.0344075359444719
BIN1	0.0344075359444719
EIF4A3	0.0344075359444719
MIA3	0.0344075359444719
JAK1	0.0344075359444719
PEX2	0.0344075359444719
DSP	0.0343083787803668
SNU13	0.0343083787803668
TM9SF1	0.0343083787803668
EMC2	0.0343083787803668
TIMM44	0.0343083787803668
FUBP3	0.0343083787803668
ARFIP2	0.0343083787803668
CSTF3	0.0343083787803668
SOCS2	0.0342092216162617
KIAA1191	0.0342092216162617
TEX30	0.0342092216162617
RAPH1	0.0342092216162617
MAN2A2	0.0342092216162617
SULF2	0.0342092216162617
PPP3R1	0.0342092216162617
SULT1A3	0.0342092216162617
REXO2	0.0341100644521566
GPR108	0.0341100644521566
MED4	0.0341100644521566
RXRB	0.0341100644521566
PHKA2	0.0340109072880515
CMC2	0.0340109072880515
CYB561D2	0.0340109072880515
EPB41L5	0.0340109072880515
MOGS	0.0340109072880515
MLIP	0.0340109072880515
NAA20	0.0340109072880515
OPLAH	0.0340109072880515
BCAR1	0.0339117501239464
ACTR3	0.0339117501239464
IGFBP5	0.0339117501239464
MRPL44	0.0339117501239464
PRCC	0.0339117501239464
TNFAIP8L1	0.0339117501239464
PTRH2	0.0338125929598413
AFG3L2	0.0338125929598413
TIAL1	0.0338125929598413
GGNBP2	0.0338125929598413
SAMM50	0.0337134357957362
WDR5	0.0337134357957362
GOSR2	0.0336142786316311
FOXRED1	0.0336142786316311
TDP2	0.0336142786316311
SLC29A1	0.0336142786316311
SPNS1	0.0336142786316311
TMEM134	0.0336142786316311
GPR137	0.0336142786316311
NFYC	0.033515121467526
CYTH1	0.033515121467526
ACY3	0.033515121467526
TANK	0.033515121467526
WDR61	0.033515121467526
AZIN1	0.033515121467526
YTHDF2	0.033515121467526
NUDT16	0.033515121467526
NBPF9	0.033515121467526
PPIE	0.0334159643034209
DOK4	0.0334159643034209
CHD1L	0.0334159643034209
BOLA3	0.0334159643034209
NOC2L	0.0334159643034209
ARHGEF12	0.0334159643034209
TM6SF2	0.0334159643034209
ALKBH5	0.0333168071393158
KLHL5	0.0333168071393158
ATRAID	0.0333168071393158
ZCRB1	0.0333168071393158
PPP1R10	0.0333168071393158
CD82	0.0332176499752107
TINF2	0.0332176499752107
CINP	0.0332176499752107
TMEM175	0.0332176499752107
BUB3	0.0332176499752107
DAG1	0.0332176499752107
TMPRSS2	0.0332176499752107
BAIAP2L1	0.0331184928111055
RETREG3	0.0331184928111055
DDB1	0.0331184928111055
PSMD1	0.0331184928111055
ZBTB8OS	0.0331184928111055
ERLEC1	0.0330193356470004
DUSP16	0.0330193356470004
GPS2	0.0330193356470004
EFHD2	0.0330193356470004
CFDP1	0.0330193356470004
CEP57	0.0330193356470004
GTPBP2	0.0330193356470004
TMEM9B	0.0330193356470004
EPHB4	0.0330193356470004
COPZ2	0.0329201784828953
POLDIP3	0.0329201784828953
KPNB1	0.0329201784828953
SLC35B1	0.0329201784828953
CLIC4	0.0329201784828953
PITPNA	0.0329201784828953
PPARA	0.0329201784828953
PLXNB2	0.0329201784828953
TP53INP2	0.0328210213187902
CPOX	0.0328210213187902
YTHDC1	0.0328210213187902
TIA1	0.0328210213187902
RGS2	0.0328210213187902
RSL24D1	0.0328210213187902
COMMD3	0.0328210213187902
PSMG3	0.0328210213187902
ZCCHC24	0.0328210213187902
NFU1	0.0328210213187902
SPPL2B	0.0327218641546851
RNF14	0.0327218641546851
PLSCR4	0.0327218641546851
WRNIP1	0.0327218641546851
ISCA1	0.0327218641546851
PEX14	0.0327218641546851
G3BP1	0.0327218641546851
PLPP5	0.0327218641546851
TXNDC11	0.0327218641546851
INSR	0.0327218641546851
HSPA6	0.0327218641546851
CLRN3	0.0327218641546851
LIMK2	0.0327218641546851
PSMD11	0.03262270699058
UNC119	0.03262270699058
GTF3C5	0.03262270699058
IGSF9	0.0325235498264749
SNAP29	0.0325235498264749
PLEKHA4	0.0325235498264749
FAAH	0.0325235498264749
FDX1	0.0325235498264749
SLC39A3	0.0325235498264749
FLAD1	0.0325235498264749
CGGBP1	0.0325235498264749
MYORG	0.0325235498264749
WDR81	0.0325235498264749
PFKFB3	0.0325235498264749
ASXL1	0.0325235498264749
ZNF664	0.0325235498264749
C5orf24	0.0325235498264749
MAFK	0.0325235498264749
PPP5C	0.0324243926623698
DUSP22	0.0324243926623698
MKRN1	0.0324243926623698
BRD4	0.0324243926623698
GPAT4	0.0324243926623698
SDHAF1	0.0324243926623698
AC068631.2	0.0324243926623698
SPTBN1	0.0323252354982647
BCAS2	0.0323252354982647
GBP1	0.0323252354982647
SORL1	0.0323252354982647
ZFYVE27	0.0323252354982647
ZFPL1	0.0323252354982647
MARCKSL1	0.0323252354982647
ABCF1	0.0323252354982647
DTX4	0.0322260783341596
EMC3	0.0322260783341596
CRB3	0.0322260783341596
PEA15	0.0322260783341596
ZBED1	0.0322260783341596
SS18L2	0.0321269211700545
LACTB	0.0321269211700545
VIPR1	0.0321269211700545
WDR45B	0.0321269211700545
SAE1	0.0321269211700545
COA6	0.0321269211700545
ZNF32	0.0321269211700545
ODF3B	0.0321269211700545
MAEA	0.0320277640059494
LDHB	0.0320277640059494
TMEM115	0.0320277640059494
SNRPF	0.0320277640059494
GEMIN7	0.0320277640059494
GLB1	0.0320277640059494
STX8	0.0320277640059494
NRBP2	0.0320277640059494
CHMP4A	0.0320277640059494
CUL3	0.0319286068418443
HYAL2	0.0319286068418443
TUBE1	0.0319286068418443
STK24	0.0319286068418443
DNAJC1	0.0319286068418443
TMEM263	0.0319286068418443
NDUFAF2	0.0319286068418443
GOLIM4	0.0319286068418443
CDC42EP4	0.0319286068418443
RBM10	0.0319286068418443
FAM114A1	0.0319286068418443
CTSO	0.0319286068418443
PRSS2	0.0319286068418443
PGM3	0.0318294496777392
GRB10	0.0318294496777392
INO80B	0.0318294496777392
ILF3	0.0318294496777392
SRRM1	0.0318294496777392
FAM8A1	0.0318294496777392
OIT3	0.0318294496777392
ASMTL	0.0318294496777392
RBM33	0.0318294496777392
DDAH2	0.0318294496777392
CDK11B	0.0318294496777392
NUP214	0.031730292513634
UBL7	0.031730292513634
RBM47	0.031730292513634
LRRC20	0.031730292513634
E2F4	0.031730292513634
MRPS10	0.0316311353495289
PPARGC1A	0.0316311353495289
NET1	0.0316311353495289
CLN3	0.0316311353495289
MTFP1	0.0316311353495289
SPHK2	0.0315319781854238
FUS	0.0315319781854238
TIMM9	0.0315319781854238
SLC35A2	0.0315319781854238
ARHGEF7	0.0315319781854238
TMEM109	0.0315319781854238
PPARD	0.0315319781854238
SSBP4	0.0315319781854238
SNAPIN	0.0315319781854238
CEBPG	0.0315319781854238
VASN	0.0315319781854238
MGAT2	0.0315319781854238
ALKBH2	0.0315319781854238
NOP16	0.0314328210213187
SUGP2	0.0314328210213187
WDR18	0.0314328210213187
CEACAM1	0.0314328210213187
SNW1	0.0314328210213187
PLEKHA1	0.0314328210213187
HMGCR	0.0314328210213187
MSTO1	0.0314328210213187
MBD4	0.0314328210213187
BTF3L4	0.0314328210213187
UBQLN4	0.0314328210213187
NUP62	0.0314328210213187
ID3	0.0313336638572136
SHBG	0.0313336638572136
SNX9	0.0313336638572136
LAPTM5	0.0313336638572136
C1D	0.0313336638572136
BBOX1	0.0312345066931085
SLC41A2	0.0312345066931085
ZDHHC4	0.0312345066931085
TRMT2A	0.0311353495290034
MS4A6A	0.0311353495290034
DCAF5	0.0311353495290034
SLC16A1	0.0311353495290034
ABHD3	0.0311353495290034
SNAPC5	0.0311353495290034
RBFA	0.0310361923648983
PDAP1	0.0310361923648983
RPA3	0.0310361923648983
FNBP4	0.0310361923648983
COMMD9	0.0310361923648983
LRP1	0.0310361923648983
IMPA1	0.0310361923648983
RRAS2	0.0310361923648983
TMEM106C	0.0310361923648983
TUT4	0.0310361923648983
TBX3	0.0310361923648983
NCSTN	0.0310361923648983
ARF6	0.0310361923648983
HDGFL2	0.0310361923648983
MLST8	0.0310361923648983
AGFG1	0.0310361923648983
PLEC	0.0310361923648983
AMZ2	0.0310361923648983
RANBP10	0.0309370352007932
GOLGA7	0.0309370352007932
ADHFE1	0.0309370352007932
EML3	0.0309370352007932
SAMD4B	0.0309370352007932
ERO1A	0.0309370352007932
CLDND1	0.0308378780366881
NUBP1	0.0308378780366881
CTSC	0.0308378780366881
GMDS	0.0308378780366881
RNF146	0.0308378780366881
ERBB2	0.0308378780366881
FAM207A	0.0308378780366881
UBE2Q1	0.0308378780366881
MLXIP	0.0308378780366881
SEPTIN10	0.0308378780366881
ADSL	0.0308378780366881
CCL15	0.0308378780366881
GCLC	0.030738720872583
UBE2R2	0.030738720872583
MARCHF7	0.030738720872583
RAB5A	0.030738720872583
YTHDF1	0.030738720872583
CYB561A3	0.030738720872583
SUGT1	0.030738720872583
PBX2	0.030738720872583
FOSL2	0.0306395637084779
LRCH4	0.0306395637084779
PCM1	0.0306395637084779
FXYD5	0.0306395637084779
RFFL	0.0306395637084779
CAMKK2	0.0306395637084779
NAAA	0.0306395637084779
IQSEC1	0.0306395637084779
PGAP2	0.0306395637084779
FAM168B	0.0306395637084779
PDLIM5	0.0306395637084779
PKM	0.0305404065443728
MARK3	0.0305404065443728
YY1	0.0305404065443728
NDUFAF1	0.0305404065443728
PPIG	0.0305404065443728
MAPK8IP3	0.0305404065443728
ATG3	0.0305404065443728
CNOT11	0.0305404065443728
MAFF	0.0305404065443728
GNG10	0.0305404065443728
PVR	0.0304412493802677
FERMT2	0.0304412493802677
PCNP	0.0304412493802677
DEK	0.0304412493802677
SAFB2	0.0304412493802677
CTNNBL1	0.0304412493802677
C11orf1	0.0304412493802677
RPUSD3	0.0304412493802677
SNF8	0.0304412493802677
KCMF1	0.0304412493802677
FLII	0.0304412493802677
MAMDC4	0.0304412493802677
COLEC10	0.0304412493802677
NR2F2	0.0304412493802677
MRPL45	0.0304412493802677
NUB1	0.0303420922161626
IFI35	0.0303420922161626
DGCR2	0.0303420922161626
EMD	0.0303420922161626
AIMP2	0.0303420922161626
NFYB	0.0303420922161626
CHMP1A	0.0303420922161626
AKTIP	0.0303420922161626
DHRSX	0.0303420922161626
STIMATE	0.0303420922161626
SERPINB1	0.0302429350520575
B4GALT7	0.0302429350520575
DGUOK	0.0302429350520575
KHDRBS1	0.0302429350520575
HECTD3	0.0302429350520575
RAB24	0.0302429350520575
TOR1AIP2	0.0302429350520575
VPS9D1	0.0301437778879524
SMARCA1	0.0301437778879524
GSK3A	0.0301437778879524
PRPF3	0.0301437778879524
EAPP	0.0301437778879524
CKAP4	0.0301437778879524
SLC35B2	0.0301437778879524
DAPK3	0.0301437778879524
SLX1B	0.0301437778879524
NPIPB4	0.0301437778879524
RXRA	0.0301437778879524
IGLV1-51	0.0301437778879524
ZNF511-PRAP1	0.0301437778879524
ST7	0.0300446207238473
USP36	0.0300446207238473
CDHR2	0.0300446207238473
GNPNAT1	0.0300446207238473
MEN1	0.0300446207238473
KIAA0319L	0.0300446207238473
MTA2	0.0300446207238473
COPS2	0.0300446207238473
ZDHHC16	0.0300446207238473
TOP1MT	0.0300446207238473
CORO1C	0.0299454635597421
ANGPTL6	0.0299454635597421
KHDC4	0.0299454635597421
MRPS36	0.0299454635597421
MAL2	0.0299454635597421
H2AC6	0.0299454635597421
AGMO	0.0299454635597421
NELFB	0.0299454635597421
INF2	0.0299454635597421
QTRT1	0.0299454635597421
CD24	0.0299454635597421
CS	0.029846306395637
SNX5	0.029846306395637
FNDC3A	0.029846306395637
DNPEP	0.029846306395637
SCO1	0.029846306395637
LCP1	0.029846306395637
GJB2	0.029846306395637
TNIP2	0.029846306395637
SETD3	0.029846306395637
PCMTD2	0.029846306395637
ARHGEF1	0.0297471492315319
GTF2F1	0.0297471492315319
LPIN3	0.0297471492315319
FBXO25	0.0297471492315319
ZDHHC7	0.0297471492315319
SHKBP1	0.0297471492315319
TSC22D4	0.0297471492315319
CDC42SE1	0.0297471492315319
ABHD16A	0.0297471492315319
POFUT1	0.0296479920674268
USB1	0.0296479920674268
SF3A2	0.0296479920674268
NAT9	0.0296479920674268
PSMD14	0.0296479920674268
KLC1	0.0296479920674268
BECN1	0.0296479920674268
ACVR1B	0.0296479920674268
FBRS	0.0296479920674268
MRPL10	0.0296479920674268
ARPC5	0.0296479920674268
LSM1	0.0296479920674268
AP2A2	0.0296479920674268
NEU1	0.0296479920674268
HLA-F	0.0296479920674268
ABHD12	0.0295488349033217
PRPF6	0.0295488349033217
MTG2	0.0295488349033217
SPG11	0.0295488349033217
DCTN6	0.0295488349033217
TRIM25	0.0295488349033217
EGFR	0.0295488349033217
HEXD	0.0295488349033217
MYO15B	0.0295488349033217
TBC1D3L	0.0295488349033217
PALMD	0.0294496777392166
COL1A1	0.0294496777392166
HEMK1	0.0294496777392166
PBXIP1	0.0294496777392166
PCGF3	0.0294496777392166
PRSS1	0.0294496777392166
SH3GLB1	0.0293505205751115
URGCP	0.0293505205751115
PFDN1	0.0293505205751115
RASGEF1B	0.0293505205751115
RITA1	0.0293505205751115
BOD1	0.0293505205751115
UBE2Z	0.0293505205751115
ALYREF	0.0293505205751115
PTPN3	0.0292513634110064
PXN	0.0292513634110064
PLTP	0.0292513634110064
TXNDC15	0.0292513634110064
C19orf25	0.0292513634110064
TUBA4A	0.0292513634110064
COG3	0.0292513634110064
GTF2B	0.0292513634110064
MRPL9	0.0292513634110064
VPS26B	0.0292513634110064
GOLM2	0.0292513634110064
AGTRAP	0.0292513634110064
TSC22D2	0.0292513634110064
PCDHGC3	0.0292513634110064
UBA2	0.0291522062469013
MTX2	0.0291522062469013
KRCC1	0.0291522062469013
CLK3	0.0291522062469013
CPQ	0.0290530490827962
ENOSF1	0.0290530490827962
PPM1B	0.0290530490827962
FBLN5	0.0290530490827962
CAMLG	0.0290530490827962
CD163	0.0290530490827962
MAFB	0.0290530490827962
VARS1	0.0290530490827962
TWF2	0.0290530490827962
DYNLL2	0.0290530490827962
PARP3	0.0289538919186911
CCNY	0.0289538919186911
ADGRL2	0.0289538919186911
NIPSNAP3A	0.0289538919186911
CLSTN3	0.0289538919186911
HMGB2	0.0289538919186911
FBXO8	0.0289538919186911
ZNHIT3	0.0289538919186911
RAB18	0.028854734754586
RBBP7	0.028854734754586
DNASE2	0.028854734754586
AFTPH	0.028854734754586
MTERF2	0.028854734754586
NT5C	0.028854734754586
POGZ	0.028854734754586
UBXN4	0.028854734754586
DYNLT3	0.028854734754586
RILP	0.028854734754586
TMCC1	0.028854734754586
MRPL57	0.028854734754586
BRMS1	0.028854734754586
SMIM15	0.028854734754586
CNOT7	0.028854734754586
DDX47	0.028854734754586
THAP3	0.0287555775904809
KAT8	0.0287555775904809
EIF2B1	0.0287555775904809
CBR4	0.0287555775904809
SLC30A5	0.0287555775904809
CFAP298	0.0287555775904809
LSM12	0.0287555775904809
CLEC3B	0.0287555775904809
ABCA1	0.0287555775904809
SPTSSA	0.0287555775904809
SNX33	0.0287555775904809
CLK2	0.0287555775904809
IST1	0.0287555775904809
TOP1	0.0287555775904809
DHRS12	0.0286564204263758
APOL3	0.0286564204263758
LRRC8A	0.0286564204263758
FLCN	0.0286564204263758
MEAF6	0.0286564204263758
PLXNB1	0.0286564204263758
KLHDC2	0.0286564204263758
ALCAM	0.0286564204263758
CDC42BPB	0.0286564204263758
NPIPA7	0.0286564204263758
PGAM5	0.0286564204263758
SEC22B	0.0286564204263758
DNAJC11	0.0285572632622707
AKAP8L	0.0285572632622707
SNAP23	0.0285572632622707
HIF1A	0.0285572632622707
ZNF410	0.0285572632622707
FBH1	0.0285572632622707
CYP39A1	0.0285572632622707
NECAP2	0.0285572632622707
CXCL16	0.0285572632622707
ADSS1	0.0285572632622707
C6orf136	0.0285572632622707
GARS1	0.0284581060981655
TTPAL	0.0284581060981655
MTRES1	0.0284581060981655
AKIRIN2	0.0284581060981655
RGS14	0.0284581060981655
PLRG1	0.0284581060981655
PHF8	0.0284581060981655
DMAP1	0.0284581060981655
HSD17B7	0.0283589489340604
SCOC	0.0283589489340604
BABAM2	0.0283589489340604
ZDHHC3	0.0283589489340604
ZNF524	0.0283589489340604
MICA	0.0283589489340604
GCFC2	0.0282597917699553
TAF11	0.0282597917699553
NOP56	0.0282597917699553
SULT1E1	0.0282597917699553
GRSF1	0.0282597917699553
WDR74	0.0282597917699553
GNS	0.0282597917699553
TMOD1	0.0282597917699553
FOXP4	0.0282597917699553
CXCL13	0.0282597917699553
